ts_code,date,close,open,high,low,pre_close,pct_change,volume,amount,vwap,regime,split,trade_date,vol,prev_close,pct_chg
QQQ,2025-07-01,546.99,549.73,550.71,544.66,,,56166735.0,30769306262.76,547.82,,,,,551.64,-0.84
QQQ,2025-07-02,550.8,546.16,551.0,546.12,,,36538282.0,20083977005.5,549.67,,,,,546.99,0.7
QQQ,2025-07-03,556.22,553.18,557.2,553.18,,,26443524.0,14692115015.6,555.6,,,,,550.8,0.98
QQQ,2025-07-07,552.03,553.52,554.34,549.58,,,45349325.0,25043157522.74,552.23,,,,,556.22,-0.75
QQQ,2025-07-08,552.34,553.38,554.01,551.1,,,36153258.0,19976846409.68,552.56,,,,,552.03,0.06
QQQ,2025-07-09,556.25,554.48,557.63,553.1,,,43045536.0,23900624070.5,555.24,,,,,552.34,0.71
QQQ,2025-07-10,555.45,556.89,557.3,552.75,,,34710915.0,19268515563.53,555.11,,,,,556.25,-0.14
QQQ,2025-07-11,554.2,553.3,555.79,552.05,,,39618637.0,21971552364.27,554.58,,,,,555.45,-0.23
QQQ,2025-07-14,556.21,553.99,556.95,551.63,,,36453313.0,20238041315.93,555.18,,,,,554.2,0.36
QQQ,2025-07-15,556.72,560.25,560.8,556.66,,,43277661.0,24178403030.15,558.68,,,,,556.21,0.09
QQQ,2025-07-16,557.29,557.28,560.21,551.56,,,52314711.0,29066876342.0,555.62,,,,,556.72,0.1
QQQ,2025-07-17,561.8,558.02,562.31,557.21,,,40423778.0,22663804573.25,560.66,,,,,557.29,0.81
QQQ,2025-07-18,561.26,563.12,564.73,559.98,,,50484704.0,28330941570.3,561.18,,,,,561.8,-0.1
QQQ,2025-07-21,564.17,562.09,566.06,562.06,,,39595215.0,22359000576.93,564.69,,,,,561.26,0.52
QQQ,2025-07-22,561.25,564.3,564.35,558.61,,,43270649.0,24281246799.18,561.15,,,,,564.17,-0.52
QQQ,2025-07-23,563.81,562.34,563.85,559.58,,,40215258.0,22589861107.3,561.72,,,,,561.25,0.46
QQQ,2025-07-24,565.01,565.13,566.24,563.29,,,42275540.0,23894979873.29,565.22,,,,,563.81,0.21
QQQ,2025-07-25,566.37,564.93,567.7,564.27,,,30630813.0,17345700101.45,566.28,,,,,565.01,0.24
QQQ,2025-07-28,568.14,567.74,569.04,566.87,,,31498739.0,17889553526.27,567.95,,,,,566.37,0.31
QQQ,2025-07-29,567.26,570.76,572.11,566.53,,,45463317.0,25854065017.93,568.68,,,,,568.14,-0.15
QQQ,2025-07-30,568.02,568.18,570.62,565.05,,,43433778.0,24667353357.62,567.93,,,,,567.26,0.13
QQQ,2025-07-31,565.01,574.54,574.63,563.87,,,64613590.0,36744925455.86,568.69,,,,,568.02,-0.53
QQQ,2025-08-01,553.88,558.83,559.02,551.68,,,69400813.0,38527855090.88,555.15,,,,,565.01,-1.97
QQQ,2025-08-04,564.1,559.05,564.31,558.95,,,47669750.0,26803306561.51,562.27,,,,,553.88,1.85
QQQ,2025-08-05,560.27,565.39,566.56,559.73,,,48666641.0,27359884303.8,562.19,,,,,564.1,-0.68
QQQ,2025-08-06,567.32,561.11,567.76,560.63,,,41823676.0,23617562583.91,564.69,,,,,560.27,1.26
QQQ,2025-08-07,569.24,571.67,573.32,565.11,,,44462973.0,25305467485.58,569.14,,,,,567.32,0.34
QQQ,2025-08-08,574.55,570.45,574.77,570.15,,,35255473.0,20215768851.77,573.41,,,,,569.24,0.93
QQQ,2025-08-11,572.85,574.69,576.8,571.57,,,33112918.0,19021293886.52,574.44,,,,,574.55,-0.3
QQQ,2025-08-12,580.05,575.16,580.35,572.49,,,42271442.0,24409115789.88,577.44,,,,,572.85,1.26
QQQ,2025-08-13,580.34,582.76,583.32,578.94,,,41209293.0,23923846120.03,580.54,,,,,580.05,0.05
QQQ,2025-08-14,579.89,578.28,581.88,577.91,,,45425043.0,26346192428.69,579.99,,,,,580.34,-0.08
QQQ,2025-08-15,577.34,579.8,579.84,575.57,,,49480161.0,28575590597.7,577.52,,,,,579.89,-0.44
QQQ,2025-08-18,577.11,576.44,577.76,575.24,,,29830958.0,17199972543.89,576.58,,,,,577.34,-0.04
QQQ,2025-08-19,569.28,576.39,576.56,568.25,,,53752637.0,30720642595.08,571.52,,,,,577.11,-1.36
QQQ,2025-08-20,565.9,568.33,568.45,558.84,,,76781063.0,43274133426.32,563.6,,,,,569.28,-0.59
QQQ,2025-08-21,563.28,564.35,566.49,560.98,,,46436899.0,26178065322.03,563.73,,,,,565.9,-0.46
