ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
IVV,20210920,437.23,438.26,439.89,432.17,444.73,-1.69,10006458,4365007102.3,436.22
IVV,20210917,444.73,448.37,448.78,444.42,449.06,-0.96,4722836,2105318297.95,445.77
IVV,20210916,449.06,449.32,450.34,446.01,449.9,-0.19,2269307,1017486683.35,448.37
IVV,20210915,449.9,446.6,450.39,445.45,446.19,0.83,5473602,2454027221.85,448.34
IVV,20210914,446.19,450.08,450.32,445.2,448.58,-0.53,3663664,1637092541.28,446.85
IVV,20210913,448.58,450.68,450.93,446.09,447.54,0.23,3007399,1347098910.97,447.93
IVV,20210910,447.54,453.06,453.51,447.3,450.98,-0.76,3024045,1360769325.08,449.98
IVV,20210909,450.98,452.69,454.58,450.73,453.0,-0.45,3851597,1743291500.54,452.62
IVV,20210908,453.0,452.9,453.68,450.87,453.6,-0.13,4076761,1844473602.87,452.44
IVV,20210907,453.6,454.75,454.83,452.76,455.07,-0.32,2436679,1105663345.05,453.76
IVV,20210903,455.07,454.12,455.65,453.58,455.27,-0.04,2622216,1192763878.15,454.87
IVV,20210902,455.27,455.35,456.08,453.96,453.91,0.3,2696552,1227008847.66,455.03
IVV,20210901,453.91,454.55,455.14,453.58,453.71,0.04,3788429,1721218541.62,454.34
IVV,20210831,453.71,454.19,454.51,452.95,454.2,-0.11,3277946,1487338397.65,453.74
IVV,20210830,454.2,453.05,455.09,452.72,452.19,0.44,2433044,1105483492.17,454.36
IVV,20210827,452.19,449.07,452.65,449.06,448.25,0.88,4033875,1821422597.69,451.53
IVV,20210826,448.25,450.69,450.84,448.15,450.91,-0.59,3621782,1627036053.74,449.24
IVV,20210825,450.91,450.17,451.45,449.75,449.97,0.21,3255278,1467779914.77,450.89
IVV,20210824,449.97,449.96,450.52,449.42,449.19,0.17,2899040,1304788124.11,450.08
IVV,20210823,449.19,447.12,450.21,447.11,445.31,0.87,4093684,1839039599.96,449.24
