ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
QQQ,20230207,309.88,303.46,311.03,302.32,303.59,2.07,67584000,20680605327.36,306.0
QQQ,20230206,303.59,303.51,305.91,302.22,306.18,-0.85,40802348,12409751383.93,304.14
QQQ,20230203,306.18,304.94,312.39,304.54,311.72,-1.78,76170813,23510579219.04,308.66
QQQ,20230202,311.72,307.57,313.68,306.73,300.92,3.59,83070625,25716808040.82,309.58
QQQ,20230201,300.92,294.41,303.43,292.3,294.62,2.14,67562188,20065524601.18,296.99
QQQ,20230131,294.62,290.31,294.72,290.2,290.27,1.5,46705106,13669692925.73,292.68
QQQ,20230130,290.27,292.93,294.38,289.89,296.26,-2.02,49405833,14421208412.88,291.89
QQQ,20230127,296.26,292.0,298.26,291.88,293.34,1.0,56441938,16685290079.36,295.62
QQQ,20230126,293.34,291.22,293.52,288.52,287.73,1.95,51596336,15013060184.64,290.97
QQQ,20230125,287.73,283.77,288.36,281.18,288.37,-0.22,50872024,14484231801.26,284.72
QQQ,20230124,288.37,287.31,289.55,286.78,288.96,-0.2,44875145,12938602398.3,288.32
QQQ,20230123,288.96,283.54,290.21,282.73,282.68,2.22,52799907,15194578772.77,287.78
QQQ,20230120,282.68,276.79,283.02,275.71,275.15,2.74,60613606,16966172008.51,279.91
QQQ,20230119,275.15,276.22,277.38,273.89,277.88,-0.98,44150438,12170150354.51,275.65
QQQ,20230118,277.88,283.11,284.69,277.67,281.54,-1.3,47754551,13396259461.08,280.52
QQQ,20230117,281.54,280.77,282.85,279.58,280.97,0.2,36269739,10203503079.96,281.32
QQQ,20230113,280.97,276.5,281.22,276.16,279.05,0.69,44802938,12500271494.51,279.01
QQQ,20230112,279.05,278.12,280.1,273.74,277.55,0.54,60599954,16833101924.39,277.77
QQQ,20230111,277.55,273.92,277.66,273.12,272.83,1.73,44077036,12144428924.93,275.53
QQQ,20230110,272.83,269.49,272.94,268.97,270.54,0.85,35247762,9560516607.86,271.24
QQQ,20230109,270.54,270.83,275.29,269.92,268.8,0.65,45568676,12432961661.02,272.84
QQQ,20230106,268.8,263.35,269.94,260.34,261.58,2.76,54659739,14540544960.37,266.02
QQQ,20230105,261.58,264.04,264.21,261.26,265.74,-1.57,45396743,11921399892.36,262.6
QQQ,20230104,265.74,266.64,267.45,262.53,264.48,0.48,47754860,12667571640.56,265.26
QQQ,20230103,264.48,268.65,270.16,262.13,266.28,-0.68,42335325,11209042293.07,264.77
QQQ,20221230,266.28,263.62,266.41,262.29,266.44,-0.06,37858278,10005177759.6,264.28
QQQ,20221229,266.44,262.96,267.41,262.25,260.1,2.44,45893567,12195890503.8,265.74
QQQ,20221228,260.1,263.17,265.47,259.73,263.58,-1.32,47139043,12347782408.74,261.94
QQQ,20221227,263.58,266.74,266.85,263.03,267.36,-1.41,38009004,10053298318.28,264.5
QQQ,20221223,267.36,265.47,268.04,263.53,266.76,0.22,39373586,10480891081.04,266.19
QQQ,20221222,266.76,270.38,270.51,262.46,273.45,-2.45,60278379,16018979219.25,265.75
QQQ,20221221,273.45,270.6,274.78,269.74,269.54,1.45,46394696,12658299164.03,272.84
QQQ,20221220,269.54,268.56,271.32,266.95,269.75,-0.08,51064200,13763111186.09,269.53
QQQ,20221219,269.75,273.87,273.96,268.49,274.25,-1.64,44167922,11954604605.12,270.66
QQQ,20221216,274.25,276.2,277.77,272.61,276.89,-0.95,68300375,18746202440.14,274.47
QQQ,20221215,276.89,282.33,283.01,275.67,286.51,-3.36,60554118,16854550244.98,278.34
QQQ,20221214,286.51,288.05,291.41,283.19,288.65,-0.74,64984434,18702602635.43,287.8
QQQ,20221213,288.65,296.65,296.88,285.91,285.58,1.07,80667688,23433569705.68,290.5
QQQ,20221212,285.58,282.22,285.64,281.16,282.04,1.26,35732520,10111579219.14,282.98
QQQ,20221209,282.04,282.81,285.64,281.59,283.85,-0.64,47860489,13588733342.55,283.92
QQQ,20221208,283.85,281.91,284.84,279.79,280.53,1.18,42594915,12058708182.02,283.1
QQQ,20221207,280.53,280.47,282.57,278.78,281.68,-0.41,45614254,12794754001.17,280.5
QQQ,20221206,281.68,287.48,287.62,280.25,287.64,-2.07,53937606,15252319805.62,282.78
QQQ,20221205,287.64,290.38,291.68,286.15,292.55,-1.68,41482122,11977385711.18,288.74
QQQ,20221202,292.55,288.54,293.45,288.36,293.72,-0.4,53583172,15577803179.36,290.72
QQQ,20221201,293.72,293.69,295.75,290.88,293.36,0.12,51547333,15125668976.2,293.43
QQQ,20221130,293.36,280.84,293.47,279.97,280.57,4.56,74718063,21392077320.43,286.3
QQQ,20221129,280.57,282.94,283.35,279.17,282.71,-0.76,35618879,10007304998.96,280.96
QQQ,20221128,282.71,284.9,286.96,281.76,286.92,-1.47,38877047,11044564731.41,284.09
QQQ,20221125,286.92,287.19,287.91,286.42,288.82,-0.66,15498797,4450829986.35,287.17
QQQ,20221123,288.82,285.97,289.46,285.79,285.95,1.0,46389969,13360798166.67,288.01
QQQ,20221122,285.95,282.64,286.11,280.46,281.89,1.44,41873446,11868811782.98,283.44
QQQ,20221121,281.89,283.4,284.58,281.04,284.82,-1.03,40083528,11319956273.99,282.41
QQQ,20221118,284.82,287.89,287.99,282.32,284.81,0.0,53588633,15240811397.89,284.4
QQQ,20221117,284.81,280.88,286.32,280.72,285.44,-0.22,55462075,15738636635.87,283.77
QQQ,20221116,285.44,287.39,289.48,284.6,289.39,-1.36,48859805,13982004208.47,286.17
QQQ,20221115,289.39,292.21,293.26,285.97,285.44,1.38,73985375,21472792402.89,290.23
QQQ,20221114,285.44,285.86,289.22,284.44,287.96,-0.88,55080047,15795548532.0,286.77
QQQ,20221111,287.96,282.56,288.64,281.19,282.75,1.84,66961750,19130625782.75,285.69
QQQ,20221110,282.75,276.01,283.05,273.85,263.32,7.38,99256688,27584053949.5,277.91
QQQ,20221109,263.32,267.76,268.56,263.03,269.54,-2.31,64862129,17250745449.89,265.96
QQQ,20221108,269.54,269.14,272.85,265.52,267.59,0.73,63213786,17029479143.75,269.4
QQQ,20221107,267.59,265.75,268.14,263.57,264.68,1.1,47333829,12579034637.48,265.75
QQQ,20221104,264.68,265.53,266.61,259.08,260.49,1.61,78313188,20569352743.54,262.66
QQQ,20221103,260.49,263.01,264.5,260.1,265.68,-1.95,70038875,18382571926.19,262.46
QQQ,20221102,265.68,275.08,278.21,265.61,275.11,-3.43,79803125,21728894628.91,272.28
QQQ,20221101,275.11,281.5,282.07,274.74,277.95,-1.02,45895899,12708951238.43,276.91
QQQ,20221031,277.95,278.92,279.76,275.99,281.22,-1.16,47741954,13278009911.0,278.12
QQQ,20221028,281.22,272.23,281.7,272.06,272.87,3.06,62651313,17413195668.91,277.94
QQQ,20221027,272.87,276.79,278.28,272.34,277.93,-1.82,57760301,15864538421.95,274.66
QQQ,20221026,277.93,278.46,283.98,277.43,284.21,-2.21,63898247,17899247237.71,280.12
QQQ,20221025,284.21,279.41,284.6,277.9,278.45,2.07,59014493,16675989081.79,282.57
QQQ,20221024,278.45,275.69,279.4,271.97,275.42,1.1,63963571,17668874693.47,276.23
QQQ,20221021,275.42,267.98,275.97,266.82,269.11,2.34,77897688,21184082286.36,271.95
QQQ,20221020,269.11,269.58,274.84,267.92,270.49,-0.51,60605497,16435556853.09,271.19
QQQ,20221019,270.49,269.93,273.68,268.07,271.48,-0.36,53115407,14368664641.21,270.52
QQQ,20221018,271.48,276.53,277.21,268.74,269.35,0.79,69781000,18983430489.57,272.04
QQQ,20221017,269.35,266.84,270.24,266.74,260.74,3.3,64576454,17351154622.17,268.69
QQQ,20221014,260.74,271.2,271.81,260.14,268.82,-3.01,77244313,20411885409.68,264.25
QQQ,20221013,268.82,255.16,270.17,254.26,262.66,2.35,112894070,29793450660.94,263.91
QQQ,20221012,262.66,263.4,265.36,261.95,262.75,-0.03,50580180,13327988706.4,263.5
QQQ,20221011,262.75,264.7,267.63,261.03,266.41,-1.37,66522500,17567738101.1,264.09
QQQ,20221010,266.41,269.3,269.7,263.64,269.1,-1.0,60392989,16095085471.42,266.51
QQQ,20221007,269.1,275.02,275.15,267.74,279.76,-3.81,71354688,19360202976.02,271.32
QQQ,20221006,279.76,280.96,284.18,279.43,281.98,-0.79,53489411,15038033869.41,281.14
QQQ,20221005,281.98,278.28,283.81,275.42,282.13,-0.05,55766317,15591573519.19,279.59
QQQ,20221004,282.13,278.99,282.85,278.99,273.53,3.14,66696938,18733470446.22,280.87
QQQ,20221003,273.53,269.07,275.16,267.53,267.26,2.35,61267450,16660064954.15,271.92
QQQ,20220930,267.26,271.03,275.19,267.1,271.87,-1.7,78482375,21277193442.91,271.11
QQQ,20220929,271.87,275.86,276.25,268.84,279.94,-2.88,81215938,22098647192.68,272.1
QQQ,20220928,279.94,274.46,281.25,272.95,274.48,1.99,79652125,22062122048.54,276.98
QQQ,20220927,274.48,277.81,280.21,272.11,274.37,0.04,69780125,19215310455.37,275.37
QQQ,20220926,274.37,275.03,279.49,273.56,275.51,-0.41,71176688,19639535824.97,275.93
